ticker,senti_label,text
$UNKNOWN,bearish,Two Canadian rail terminal owners are unable to take oil deliveries amid the rail strike
$UNKNOWN,bearish,U.S. gasoline futures tumbled to their lowest level since 1999-with some pump prices already below $1-as coronaviru…
$UNKNOWN,bearish,U.S. LNG producers fear more price drops as they await China buys under Phase 1 deal
$WTI,bearish,U.S. Oil Inventories Rise More Than Expected #WTI #Stock #MarketScreener
$UNKNOWN,bearish,U.S. shale gas investors brace for write-downs amid price plunge
$UNKNOWN,bearish,"US Gasoline Crashes To 50c - Lowest Since 2001 - Amid ""Unprecedented"" Demand Collapse"
$WTI,bearish,WTI crude oil slides 1.5% after surprise build in U.S. inventories
$WTI,bearish,WTI Slips From 12-Week Highs After Surprise Crude Inventory Build
$UNKNOWN,bullish,U.S. rig count falls for seventh straight week
$UNKNOWN,bullish,U.S. rig count falls for seventh straight week
$UNKNOWN,bullish,U.S. rig count falls for seventh straight week
$UNKNOWN,bullish,U.S. rig count trimmed by 2 in Baker Hughes survey
$UNKNOWN,bullish,U.S. rig count trimmed by 2 in Baker Hughes survey
$UNKNOWN,bullish,U.S. rig count trimmed by 2 in Baker Hughes survey
$UNKNOWN,bullish,OPEC+ confirms deeper oil production cut; crude oil jumps
$UNKNOWN,bullish,OPEC+ confirms deeper oil production cut; crude oil jumps
$UNKNOWN,bullish,OPEC+ confirms deeper oil production cut; crude oil jumps
$UNKNOWN,bullish,Uranium likely to benefit as top miner cuts output
$UNKNOWN,bullish,Uranium likely to benefit as top miner cuts output
$UNKNOWN,bullish,Uranium likely to benefit as top miner cuts output
$UNKNOWN,bullish,Brent crude climbs after OPEC and its allies confirmed the new production pact
$UNKNOWN,bullish,Declining Rig Counts Point To Higher Energy Prices And A Headwind For The U.S. Economy
$UNKNOWN,bullish,"Energy stocks might be due for a rebound, but a set of conundrums make the sector's potential a tricky question"
$UNKNOWN,bullish,Energy tops sector leaderboard on trade optimism
$XOM,bullish,Energy Up As Exxon Cuts CapEx Spending -- Energy Roundup #economy #MarketScreener
$UNKNOWN,bullish,Energy Up On Hopes For Thursday OPEC + Deal -- Energy Roundup #economy #MarketScreener
$UNKNOWN,bullish,"For All the Talk of Coal's Demise, It Still Powers the World"
$UNKNOWN,bullish,Investors hope Thursday's OPEC+ meeting will signal an end to the Saudi-Russian oil-price war
$UNKNOWN,bullish,"Jan. natural gas traded at $2.289/mln Btus, up 4.7 cents, or 2.1%"
$UNKNOWN,bullish,"Jan. WTI oil up $1.25, or 2.1%, to $60.43/bbl"
$UNKNOWN,bullish,JUST RELEASED: Oil Price Dynamics Report Oil prices rose over the past week owing to decreased supply.…
$UNKNOWN,bullish,Liquefied Natural Gas : Magnolia LNG EPC Contract Extended #LiquefiedNaturalGas #Stock #MarketScreener…
$UNKNOWN,bullish,Natural Gas Price Forecast – Natural Gas Markets Finding Support Again
$UNKNOWN,bullish,"Natural Gas: Production Hits All-Time High, But Prices Supported By Bullish Weather. Continue reading:…"
$UNKNOWN,bullish,Oil boosted by renewed hopes for global production cut
$UNKNOWN,bullish,Oil gains on fresh hopes for U.S.-China trade talks
$UNKNOWN,bullish,"Oil Hits 3-Month High, Catching up on U.S.-China News"
$UNKNOWN,bullish,Oil holds above $63 on U.S.-China trade talks optimism - SI
$UNKNOWN,bullish,Oil Jumps After OPEC Agrees To 500Kbpd Production Cut
$UNKNOWN,bullish,Oil Markets Poised To Rise With U.S.-China Trade Deal
$UNKNOWN,bullish,"Oil nears three-month high as trade hopes, UK election boost sentiment"
$UNKNOWN,bullish,Oil prices steady after two-day drop as growth concerns weigh
$UNKNOWN,bullish,Oil resumes gain as investors monitor back-and-forth trade talks
$UNKNOWN,bullish,Oil rises 1% on Trump's optimism for a deal with China
$UNKNOWN,bullish,Oil rises a second day in 'relief rally' over China coronavirus
$UNKNOWN,bullish,Oil rises on likely OPEC+ output cuts amid coronavirus outbreak
$UNKNOWN,bullish,"Oil Spikes After Russia Says Ready For ""Substantial Output Cut"", But Warns 10MMb/d Cut Not Enough"
$UNKNOWN,bullish,Oil trades at 3-month high
$UNKNOWN,bullish,Oil's Biggest Bullish Boost Since 2016 Scores on Trade Armistice
$UNKNOWN,bullish,OPEC Delivers Bigger Cut With ABS Surprising The Market. Get more info on Seeking Alpha:
$UNKNOWN,bullish,Qatar plans to boost LNG production to 126 million T by 2027
$UNKNOWN,bullish,Rising Crude Inventories Fail To Halt Oil Rally
$UNKNOWN,bullish,Russia backs OPEC+ oil output cuts
$UNKNOWN,bullish,Saudi Arabia surprised the oil market by pledging to implement significant additional production cuts beyond what w…
$UNKNOWN,bullish,"Saudi, Russia win over oil producers to deeper cuts"
$UNKNOWN,bullish,Semis Vs. Energy - A New High. #stocks #finance #trading
$UNKNOWN,bullish,Stock Market Update: WTI crude rises on trade deal
$UNKNOWN,bullish,U.S. crude flows to Europe set to rise as virus hits Asia demand
$BHI,bullish,U.S. weekly active oil-rig count edges up by 1 to 676: Baker Hughes
$UNKNOWN,bullish,WTI crude oil up just 1.2% and still below 60.
$UNKNOWN,bullish,WTI oil futures touch fresh intraday highs on Nymex
$UNKNOWN,bullish,Natural gas inventory showed a draw of 115 bcf vs a 137 bcf draw last week
$UNKNOWN,bullish,Natural gas inventory showed a draw of 201 bcf vs a 92 bcf draw last week
$UNKNOWN,bullish,U.S. rig count falls for fifth straight week
$UNKNOWN,bullish,U.S. rig count falls for fifth straight week
$UNKNOWN,bullish,U.S. rig count falls for fifth straight week
$UNKNOWN,bullish,A lot of flows over past week been positioning for Energy groups to rally Q1 2020
$UNKNOWN,bullish,Brent +4%
$UNKNOWN,bullish,"CapEcon: If Iran Closes The Strait Of Hormuz, Crude Would Jump To $150"
$UNKNOWN,bullish,China's Need To Import LNG Is Slowing Down. #stocks #stockmarket #trading
$UNKNOWN,bullish,Crude heads for weekly advance as coronavirus worries recede
$UNKNOWN,bullish,Crude rose for a second day after the U.S. signalled it was open to the possibility of an alliance with Saudi Arabia
$UNKNOWN,bullish,Energy Up After OPEC+ Deal Confirmed -- Energy Roundup #economy #MarketScreener
$UNKNOWN,bullish,Energy Up Ahead Of Exxon Earnings -- Energy Roundup #economy #MarketScreener
$UNKNOWN,bullish,Energy Up as Commodities Recoup Some Losses -- Energy Roundup #economy #MarketScreener
$UNKNOWN,bullish,Europe's LNG imports expected to soar to 100 mln tonnes in 2020 #economy #MarketScreener
$UNKNOWN,bullish,Glencore almost doubles its LNG trade in 2019 on surge in Asian volumes
$UNKNOWN,bullish,Investment in Canada's oil-sands is on track to grow for the first time since prices crashed in 2014
$UNG,bullish,"Natural Gas $UNG with a bounce today seeing 28,000 March $14 calls active early today"
$UNKNOWN,bullish,Natural Gas Storage: Expecting A Relatively Bullish Draw. #markets #stocks #stockmarket
$UNKNOWN,bullish,Natural Gas: Long Set Up Ahead But Timing Is Important. Read more: #stockmarket #stocks #markets
$UNKNOWN,bullish,Oil and gold rise after a U.S. airstrike in Baghdad killed a top Iranian commander -Asian stocks including Hong Ko…
$UNKNOWN,bullish,Oil lower but trims early loss as report on China trade talks sparks fresh hope
$UNKNOWN,bullish,"Oil prices, which had skyrocketed nearly 4%, appear to have stabilized around 3% higher."
$UNKNOWN,bullish,"Oil skyrockets, U.S. stock futures sink after Iranian general killed in Iraq airstrike"
$UNKNOWN,bullish,Oil stocks continue to show improvement.
$UNKNOWN,bullish,The amount of oil needed to run the global economy will decline sharply in the first quarter of this year as the co…
$UNKNOWN,bullish,The First Oil Company Bailout Of 2020 Is Happening In Canada: Select Shares Soar. #trading #investing #stockmarket
$UNKNOWN,bullish,The high in WTI in September following the drone strikes on Saudi oil facilities was 63.40. Crude oil right now is at 63.38.
$UNKNOWN,bullish,"Time for more OPEC cuts Crude +822K, Exp. -3MM Gasoline +5.405MM Distillate +4.118MM Cushing -3.393MM Production -100Kbpd"
$UNKNOWN,bullish,"Algeria to cut oil output by 12,000 bpd under new OPEC deal #economy #MarketScreener"
$UNKNOWN,bullish,ICYMI: Oil spiked after the U.S. airstrike killed a top Iranian commander in Baghdad. The strike escalates an alre…
$UNKNOWN,bullish,"Natural Gas Demand Is Rising, But Production Has Reached A Major Long-Term Peak. Keep reading:…"
$UNKNOWN,bullish,"OPEC, Russia and other oil producing nations have agreed to deeper production cuts in an attempt to support crude p…"
$UNKNOWN,bullish,OPEC's New Year's Gift To Oil Bulls. Follow this and any other stock on Seeking Alpha! #business #finance #markets
$UNKNOWN,bullish,"Qatar, the world's biggest supplier of liquefied natural gas, plans to boost output capacity by almost two thirds"
$UNKNOWN,bearish,Artelo Biosciences EPS misses by $0.13
$UNKNOWN,bearish,Bellerophon Therapeutics EPS misses by $0.33
$UNKNOWN,bearish,Celanese Q4 profits almost halved
$UNKNOWN,bearish,"Compass Minerals EPS misses by $0.12, misses on revenue"
$UNKNOWN,bearish,"Darden Restaurants provides COVID-19 update, reports quarter-to-date Q4 comps of -39.1%"
$UNKNOWN,bearish,"Greenbrier beats by $0.20, misses on revs; suspending FY20 guidance"
$GME,bearish,"GameStop EPS misses by $0.66, misses on revenue"
$UNKNOWN,bearish,"LRAD EPS misses by $0.01, misses on revenue"
$GPP,bearish,"Green Plains Partners EPS misses by $0.01, misses on revenue"
$GTX,bearish,Garrett Motion withdraws FY 20 guidance
$ITRN,bearish,"Ituran Location EPS misses by $0.08, misses on revenue"
$IVC,bearish,"Invacare misses by $0.15, misses on revs"
$JE,bearish,Just Energy reports lower than expected Q3 Base EBITDA and free cash flow; revises 2020 guidance
$MATW,bearish,Matthews International Corp: Weak Growth And High Debt To Weigh On Sentiment. #markets #finance #trading
$NAT,bearish,"Nordic American Tankers EPS misses by $0.04, misses on revenue"
$UNKNOWN,bearish,NAPCO reports preliminary Q3 revenue slightly below estimates
$NSSC,bearish,Napco Security Systems sees Q3 revs below consensus
$NXPI,bearish,NXP's preliminary Q1 revenue misses estimates
$PCYG,bearish,"Park City Group EPS misses by $0.01, misses on revenue"
$PHAT,bearish,Phathom Pharmaceuticals EPS of -$9.30
$PYX,bearish,Pyxus International misses on revenue
$RCII,bearish,Rent-A-Center provides update - March revenues were off by about 5% versus last year
$SEAC,bearish,"SeaChange EPS misses by $0.05, misses on revenue"
$SSL,bearish,"Sasol warns of 20% profit drop, secures new debt agreements"
$WTER,bearish,Alkaline Water misses on revenue
$VNET,bearish,21Vianet Group misses on revenue
$AGCO,bearish,"AGCO EPS misses by $0.61, misses on revenue"
$$UNKNOWN,bearish,"Aker Solutions swings to surprise Q4 net loss, expects drop in 2020 revenue"
$MT,bearish,ArcelorMittal misses on revenue
$ASH,bearish,"Ashland EPS misses by $0.19, misses on revenue"
$AVTR,bearish,Avantor misses on revenue
$BCE,bearish,"BCE EPS misses by $0.01, misses on revenue"
$XAIR,bearish,"Beyond Air EPS misses by $0.09, misses on revenue"
$BHTG,bearish,"BioHiTech Global EPS misses by $0.11, misses on revenue"
$BJ,bearish,BJ's Wholesale cuts same-store sales outlook to up 1.3%-1.5% from up 1.5%-2.5%
$BJ,bearish,BJ's Wholesale narrows 2019 EPS outlook to $1.42-$1.50 from $1.44-$1.48
$BRX,bearish,Brixmor 2020 FFO guidance comes in on the light side
$GOOS,bearish,"Canada Goose sees hit to 2020 profit, sales from coronavirus"
$CAT,bearish,"Caterpillar reported lower sales across all three primary segments in the last quarter, adding to the industrial gl..."
$CBOE,bearish,Cboe's Q4 results slide on lower market volatility
$CIVB,bearish,"Civista Bancshares EPS misses by $0.01, misses on revenue"
$CNHI,bearish,"CNH Industrial EPS misses by $0.01, misses on revenue"
$COST,bearish,Costco quarterly revenue misses estimates on weak e-commerce growth
$DASTY,bearish,Dassault Systemes Profit Outlook Lags After Virus Warning
$DLHC,bearish,DLH Holdings reports weak margins for Q4
$NBIX,bearish,"Earnings Miss: Neurocrine Biosciences, Inc. Missed EPS By 52% And Analysts Are Revising Their Forecasts"
$VFF,bearish,"Earnings Miss: Village Farms International, Inc. Missed EPS And Analysts Are Revising Their Forecasts"
$EQNR,bearish,Equinor misses on revenue
$EQNR,bearish,Equinor swings to surprise loss; impairments total $1.4B
$EL,bearish,"Estee Lauder Cuts Profit Outlook Again, Citing Coronavirus"
$EL,bearish,Estee Lauder Q2 EPS $1.52 vs. $1.55 a year go
$EXPO,bearish,Exponent reports weak margins for Q4
$FLNG,bearish,FLEX LNG misses on revenue
$FSCT,bearish,"ForeScout Technologies EPS misses by $0.03, misses on revenue"
$FREQ,bearish,"Frequency Therapeutics EPS misses by $0.05, misses on revenue"
$GME,bearish,GameStop $GME reports earnings: Net sales: $1.38 billion; decrease of 25.7% Diluted loss per share of $1.02
$GME,bearish,GameStop plunges more than 17% after missing on EPS and revenue expectations and reporting comp sales down 23.2% vs…
$GRC,bearish,"Gorman-Rupp EPS misses by $0.06, misses on revenue"
$GRUB,bearish,Grubhub’s Growth Decelerates for the Fifth Straight Quarter
$HBI,bearish,Hanesbrands Q4 sales down 1% to $1.75 bln; FactSet consensus $1.75 bln
$HEN3,bearish,Henkel : Withdraws 2020 View; 1Q Sales Were Hit by Virus #Stock #MarketScreener
$HD,bearish,Home Depot 3Q sales miss expectations
$HD,bearish,Home Depot cuts sales goal as online push not delivering as expected
$HD,bearish,Home Depot’s Lower Sales Growth Forecast Highlights The Lack Of Growth In U.S. Corporate Earnings
$ICE,bearish,ICE profit drops 27% on weak growth in transaction and clearing unit
$UNKNOWN,bearish,"iMedia Brands EPS misses by $0.03, misses on revenue"
$K,bearish,"Kellogg Q4 North America sales fell 7%, Europe sales up 3% and Latin America sales down 2%"
$K,bearish,Kellogg Q4 reported sales $3.22 vs. $3.32 bln a year ago
$KSS,bearish,Kohl’s Plunges Most in Almost Three Years on Profit Forecast
$KSS,bearish,Kohl's now sees full-year adj. EPS $4.75 to $4.95 vs. prior $5.15 to $5.45
$KSS,bearish,Kohl's Q3 adj. EPS 74 cents; FactSet consensus 86 cents
$UNKNOWN,bearish,"Liquidity Services EPS misses by $0.03, misses on revenue"
$UNKNOWN,bearish,"Lovesac EPS misses by $0.04, misses on revenue"
$UNKNOWN,bearish,"LRAD EPS misses by $0.01, misses on revenue"
$M,bearish,Macy's lowers fiscal 2019 sales and earnings guidance
$M,bearish,"Macy's lowers full-year sales guidance, now sees same-store sales down 1.5% to down 1%"
$M,bearish,Macy's now sees full-year sales down 2.5% to down 2.0% vs. prior about flat
$M,bearish,Macy's Q3 EPS 1 cent vs. 20 cents
$M,bearish,Macy's Q3 sales $5.173 bln vs. $5.404 bln; FactSet consensus $5.321 bln
$MSG,bearish,Madison Square Garden Q2 revenue $628.8 mln vs. $632.2 mln
$UNKNOWN,bearish,"MAXIMUS EPS misses by $0.01, misses on revenue"
$UNKNOWN,bearish,"Monte Paschi Misses Full-Year Income Target, May Cut Costs More"
$NSANY,bearish,Nissan's China sales fell 12% in January as coronavirus epidemic weighs
$NOK,bearish,Nokia's surprise profit rise fails to salvage 2019 dividend
$NHYDY,bearish,Norsk Hydro reports lower Q4 earnings on weak aluminum prices
$OCSL,bearish,"Oaktree Specialty Lending NII misses by $0.02, misses on total investment income"
$OCSI,bearish,"Oaktree Strategic Income NII misses by $0.02, misses on total investment income"
$OESX,bearish,"Orion Energy Systems EPS misses by $0.03, misses on revenue"
$PAGS,bearish,"PagSeguro EPS misses by R$0.02, misses on revenue"
$PCYG,bearish,"Park City Group EPS misses by $0.01, misses on revenue"
$UNKNOWN,bearish,"Paschi Misses Full-Year Income Target, May Cut Costs More"
$PRCP,bearish,"Perceptron EPS misses by $0.02, misses on revenue"
$PHAT,bearish,Phathom Pharmaceuticals EPS of -$9.30
$PM,bearish,"Philip Morris Q4 $1.04, down 15.4%"
